Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,CancellationDate,Customer Lifetime Value,EnrollmentType,FullName,year,month,day
309727,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,45768.0,Married,Nova,,2931.16,Standard,Jenine Linnear,2017,9,3
700286,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Married,Nova,,2933.5,Standard,Ellsworth Maggie,2021,1,12
859258,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Urban,0.0,Married,Nova,,2933.96,Standard,Tatum Dydo,2020,10,3
938603,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Suburban,0.0,Single,Nova,,2935.84,Standard,Fermin Brachle,2019,1,1
192772,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,73847.0,Married,Nova,,2935.99,Standard,Sal Bisaccia,2015,11,14
744135,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,73847.0,Married,Nova,,2935.99,Standard,Grace Bylsma,2019,12,23
478050,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Suburban,44369.0,Divorced,Nova,,2936.99,Standard,Dalila Bastress,2016,8,21
607115,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,44369.0,Divorced,Nova,,2936.99,Standard,John Ehrisman,2016,9,23
347212,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Urban,0.0,Divorced,Nova,,2937.17,Standard,Terra Jana,2021,9,7
357901,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Urban,0.0,Divorced,Nova,,2937.17,Standard,Ozie Hulstine,2020,5,6
236710,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,83195.0,Single,Nova,,2937.42,Standard,Maryanne Pullens,2018,8,19
208256,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Rural,0.0,Single,Nova,,2938.08,Standard,Judi Shastri,2016,10,16
224000,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,40987.0,Divorced,Nova,,2938.08,Standard,Keenan Sharon,2019,2,7
767331,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,40987.0,Divorced,Nova,,2938.08,Standard,Petrina Wylie,2017,12,23
844193,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0.0,Single,Nova,,2938.08,Standard,Tessa Uhas,2017,12,25
135279,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Married,Nova,,2938.73,Standard,Mafalda Escoto,2021,1,15
433496,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Married,Nova,,2938.73,Standard,Viola Dorries,2016,11,16
604526,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Rural,96765.0,Married,Nova,,2938.81,Standard,Austin Zaragosa,2017,10,8
645081,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,96765.0,Married,Nova,,2938.81,Standard,Alonzo Makowski,2016,11,11
932233,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,97735.0,Divorced,Nova,,2939.94,2021 Promotion,Keila Monnot,2021,2,1
806598,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,64431.0,Divorced,Nova,,2941.83,Standard,Chana Mathurin,2018,4,18
105789,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Urban,0.0,Single,Nova,,2943.05,Standard,Blondell Born,2015,6,11
158901,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Suburban,0.0,Single,Nova,,2943.05,Standard,Willie Pavone,2019,10,5
398603,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,73601.0,Married,Nova,,2944.18,Standard,Dannie Goulet,2020,1,4
287690,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,78596.0,Divorced,Nova,,2949.28,Standard,Dion Partridge,2020,5,18
352068,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,69600.0,Married,Nova,,2951.29,Standard,Lavone Ciccone,2017,5,9
418718,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,52198.0,Married,Nova,,2952.36,Standard,Gerri Solkowitz,2020,12,27
709499,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,52198.0,Married,Nova,,2952.36,Standard,Karren Luksa,2016,7,30
336271,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,57248.0,Married,Nova,,2952.58,Standard,Rudy Ekberg,2016,6,22
401834,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,76474.0,Married,Nova,,2953.62,Standard,Suzan Hochnadel,2019,3,11
649656,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,76474.0,Married,Nova,,2953.62,Standard,Harriett Brittan,2017,6,1
406099,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Rural,0.0,Married,Nova,,2953.8,Standard,Melda Chaidy,2021,10,3
961427,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,62461.0,Married,Nova,,2954.39,Standard,Ferdinand Nebred,2015,9,18
470381,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Suburban,56502.0,Single,Nova,,2955.5,Standard,Ellan Habisch,2018,9,12
728085,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,56502.0,Single,Nova,,2955.5,Standard,Roxana Brechner,2017,2,8
600651,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,40901.0,Married,Nova,,2956.36,Standard,Von Brabant,2015,6,2
164094,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,83318.0,Divorced,Nova,12/29/2021,2957.76,Standard,Cythia Gorin,2020,3,15
841631,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Urban,83318.0,Divorced,Nova,,2957.76,Standard,Nick Eckroad,2019,5,23
363513,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,69746.0,Divorced,Nova,7/29/2019,2959.82,Standard,Bula Mascetti,2019,1,20
561413,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,69746.0,Divorced,Nova,,2959.82,Standard,Irish Gloshen,2016,5,31
332225,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Master,Suburban,28140.0,Single,Nova,,2959.95,Standard,Jay Dabe,2020,3,16
170531,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Nova,,2960.03,Standard,Colin Magri,2018,6,9
561873,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,92070.0,Married,Nova,,2960.57,Standard,Delmer Demaranville,2019,3,25
279634,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,High School or Below,Rural,22608.0,Married,Nova,2/26/2021,2961.31,Standard,Cristobal Willaert,2018,2,12
641903,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Suburban,16495.0,Married,Nova,9/30/2016,2962.72,Standard,Vernie Brinson,2016,1,30
694648,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,71809.0,Divorced,Nova,,2962.98,Standard,Fredric Condron,2021,8,5
491690,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,26472.0,Married,Nova,,2965.72,2021 Promotion,Frankie Martinolli,2021,3,13
641164,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,26472.0,Married,Nova,,2965.72,Standard,Loma Mcculler,2016,6,21
247833,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Married,Nova,,2966.94,Standard,Noel Ronnfeldt,2021,7,15
464248,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,91646.0,Married,Nova,,2968.08,Standard,Eun Morell,2017,6,8
811471,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,91646.0,Married,Nova,,2968.08,Standard,Lisa Linnell,2015,12,1
569188,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Suburban,46131.0,Married,Nova,4/13/2020,2969.59,Standard,Denita Revay,2017,7,20
818040,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,46131.0,Married,Nova,1/9/2019,2969.59,Standard,Loren Lawhead,2018,5,9
434751,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,83873.0,Single,Nova,,2971.92,Standard,Keena Mcburrows,2016,2,7
878510,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,83873.0,Single,Nova,1/15/2021,2971.92,Standard,Karol Braughton,2020,5,15
653542,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Rural,0.0,Single,Nova,,2972.46,Standard,Sade Shingledecker,2019,6,10
831812,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Nova,2/1/2021,2972.46,Standard,Jeni Yentzer,2020,6,1
219646,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,23333.0,Married,Nova,,2974.31,Standard,Bev Schnur,2015,11,20
843101,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,36548.0,Married,Nova,,2975.26,Standard,Blondell Breier,2019,11,21
335306,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,64586.0,Single,Nova,,2978.85,Standard,Gordon Hamman,2020,12,7
976831,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,64586.0,Single,Nova,1/26/2017,2978.85,Standard,Salena Michelin,2016,5,26
670430,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,High School or Below,Suburban,13535.0,Married,Nova,,2980.01,Standard,Starr Quilindrino,2019,4,1
278932,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,72669.0,Married,Nova,,2980.46,Standard,Alia Hennon,2020,5,14
561107,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,72669.0,Married,Nova,,2980.46,Standard,Mariam Wobser,2016,4,30
990905,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Rural,0.0,Married,Nova,,2981.88,Standard,Rita Schimpf,2018,11,7
846291,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,79523.0,Married,Nova,,2982.2,Standard,Nelia Grierson,2015,12,21
578811,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Urban,0.0,Single,Nova,,2983.11,Standard,Dominick Fishbeck,2018,8,3
741677,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Nova,,2987.95,Standard,Iliana Kretz,2019,7,10
785965,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Suburban,0.0,Married,Nova,,2989.91,Standard,Lizabeth Conboy,2021,6,20
972791,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Urban,73137.0,Married,Nova,,2990.33,Standard,Rene Graffeo,2021,7,11
109022,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,35605.0,Married,Nova,,2991.42,Standard,Nolan Morgensen,2016,3,9
904501,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,35605.0,Married,Nova,,2991.42,Standard,Ellan Stadt,2019,11,30
985266,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Nova,,2991.7,Standard,Amal Kudla,2015,11,4
138065,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Married,Nova,6/20/2021,2993.02,Standard,Shaquita Petrilli,2020,10,20
528332,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,College,Suburban,0.0,Married,Nova,,2993.02,Standard,Charmain Secrease,2018,10,30
603407,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,23277.0,Married,Nova,,2993.12,Standard,Tyron Farhart,2018,11,8
607405,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,55911.0,Married,Nova,,2994.35,Standard,Pierre Har,2016,10,3
809449,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Suburban,0.0,Single,Nova,,2996.14,Standard,Mari Moynihan,2019,6,23
834615,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Rural,0.0,Single,Nova,,2996.14,Standard,Ambrose Bevelacqua,2015,6,12
330858,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,51199.0,Divorced,Nova,,2996.89,Standard,Otelia Maragh,2016,5,15
504525,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,28564.0,Married,Nova,,2999.34,Standard,Bobbie Silvestrini,2017,3,15
716360,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,77041.0,Married,Nova,,3000.44,Standard,Azalee Coffman,2019,6,15
687589,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Divorced,Nova,,3007.39,Standard,Catheryn Labbe,2015,6,3
619268,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,80681.0,Married,Nova,,3008.1,Standard,Ligia Hardage,2017,7,11
923234,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,80681.0,Married,Nova,,3008.1,Standard,Loise Frias,2017,11,26
138204,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Suburban,0.0,Single,Nova,,3008.97,Standard,Trinidad Marchal,2019,7,5
753306,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Urban,0.0,Single,Nova,5/27/2021,3011.27,Standard,Jamaal Kofahl,2020,11,21
918326,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,39010.0,Married,Nova,,3011.34,Standard,Lorinda Cinkosky,2021,6,1
678493,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,77912.0,Divorced,Nova,,3011.77,Standard,Torri Su,2015,6,16
781355,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,77912.0,Divorced,Nova,,3011.77,Standard,Vada Schoepf,2016,7,21
371737,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Rural,42987.0,Divorced,Nova,12/6/2021,3012.04,2021 Promotion,Eugene Shoff,2021,4,6
391034,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,42987.0,Divorced,Nova,,3012.04,Standard,Alfreda Schellman,2016,2,4
273414,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Doctor,Rural,21353.0,Divorced,Nova,,3013.44,Standard,Mimi Scalley,2016,10,20
515023,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,High School or Below,Rural,25630.0,Single,Nova,,3016.44,Standard,Jill Bacha,2015,10,25
746536,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,High School or Below,Urban,25630.0,Single,Nova,,3016.44,Standard,Krystal Klassen,2015,6,19
864288,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,78561.0,Married,Nova,,3020.42,Standard,Delta Malakowsky,2018,10,9
702147,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Urban,28383.0,Single,Nova,,3023.89,Standard,Ninfa Costella,2021,1,13
724723,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Rural,0.0,Single,Nova,,3028.78,Standard,Nisha Totzke,2020,6,28
772152,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,27435.0,Single,Nova,,3031.59,Standard,Rhoda Sherraden,2016,11,7
173227,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,73782.0,Married,Nova,,3032.82,Standard,Lynell Glazier,2021,5,8
413088,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Doctor,Suburban,27369.0,Married,Nova,,3033.41,Standard,Fern Stickrod,2017,9,30
667293,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,Doctor,Urban,27369.0,Married,Nova,,3033.41,Standard,Ranee Memos,2020,7,24
140290,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,68205.0,Married,Nova,,3034.65,Standard,Sharyn Lyda,2018,11,14
994571,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Rural,68205.0,Married,Nova,,3034.65,Standard,Kathern Rampey,2019,10,11
191780,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,High School or Below,Rural,17308.0,Married,Nova,,3034.77,Standard,Raymundo Montejo,2021,12,13
575948,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,High School or Below,Rural,17308.0,Married,Nova,,3034.77,Standard,Brigette Roch,2017,5,17
144641,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,79253.0,Married,Nova,,3034.8,Standard,Chastity Marvin,2020,11,30
192250,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Suburban,79253.0,Married,Nova,,3034.8,Standard,Simon Bady,2017,9,17
628452,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,31532.0,Single,Nova,6/26/2018,3038.11,Standard,Eddy Clayter,2018,2,19
940904,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,31532.0,Single,Nova,,3038.11,Standard,Wm Moreci,2021,9,30
195895,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,75180.0,Single,Nova,,3038.83,2021 Promotion,Aja Bove,2021,4,17
758389,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Suburban,0.0,Single,Nova,,3040.25,Standard,Barbie Loeffel,2018,2,18
870764,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Suburban,0.0,Single,Nova,,3040.25,Standard,Jonah Louser,2018,2,1
636533,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Rural,13789.0,Divorced,Nova,,3041.79,Standard,Shawanna Vonwagoner,2021,8,29
817245,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,24475.0,Single,Nova,,3044.0,Standard,Shakita Tyson,2016,9,7
977676,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,24475.0,Single,Nova,,3044.0,Standard,Terisa Langoni,2021,11,19
523170,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Master,Suburban,17489.0,Divorced,Nova,,3044.79,Standard,Aron Mcculough,2015,12,3
239956,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,College,Urban,0.0,Single,Nova,,3049.84,Standard,Kris Loecken,2020,1,9
918807,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Suburban,0.0,Single,Nova,,3049.84,Standard,Georgette Bradley,2017,8,17
423473,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Suburban,0.0,Divorced,Nova,12/22/2021,3052.63,2021 Promotion,Doris Yergin,2021,4,22
702048,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Divorced,Nova,,3052.63,Standard,Maxie Stanbery,2019,2,2
181830,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Nova,,3054.54,Standard,Charis Behal,2019,4,21
362680,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Urban,0.0,Single,Nova,,3054.54,Standard,Evon Kivela,2017,2,22
347850,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,42406.0,Married,Nova,7/27/2021,3055.7,Standard,Kerry Knauss,2017,2,15
808498,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,78310.0,Married,Nova,,3056.99,Standard,Annita Cedar,2016,7,7
927559,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,78310.0,Married,Nova,7/9/2019,3056.99,Standard,Pat Ganter,2018,11,9
450323,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Urban,0.0,Married,Nova,,3059.06,Standard,Jamaal Darby,2017,12,22
756481,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Rural,0.0,Married,Nova,,3059.06,Standard,Rachal Lamberth,2019,3,14
796429,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Suburban,0.0,Single,Nova,2/9/2017,3059.18,Standard,Leo Gutterman,2016,6,9
930620,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,College,Rural,0.0,Single,Nova,,3059.18,Standard,Luetta Sirak,2021,6,30
442838,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,65083.0,Married,Nova,,3059.28,Standard,Regan Desoto,2015,12,12
336037,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Urban,0.0,Single,Nova,,3059.43,Standard,Terrell Saraniti,2020,3,11
479198,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,38644.0,Married,Nova,,3059.55,2021 Promotion,Bethel Shiflett,2019,10,3
552441,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,38644.0,Married,Nova,,3059.55,2021 Promotion,Curtis Ciolli,2021,3,1
152406,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,56869.0,Single,Nova,,3061.05,Standard,Sun Kuhner,2017,6,17
447925,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,56869.0,Single,Nova,,3061.05,Standard,Kelvin Rodricks,2015,7,27
884691,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,88362.0,Single,Nova,,3061.8,Standard,Toni Scardino,2019,11,25
197608,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Rural,0.0,Single,Nova,,3063.11,Standard,Jerilyn Ceranski,2017,5,18
802336,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Nova,,3063.11,Standard,Mckinley Todhunter,2020,9,24
229075,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,22985.0,Married,Nova,,3065.37,Standard,Stephany Gavel,2021,12,4
983810,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,47528.0,Married,Nova,,3071.78,Standard,Stefanie Anchors,2021,9,11
153003,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,65017.0,Married,Nova,,3075.59,Standard,Columbus Campas,2020,1,3
199405,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Urban,65017.0,Married,Nova,,3075.59,Standard,Lula Mckinsey,2017,5,26
495403,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,73938.0,Married,Nova,,3086.01,2021 Promotion,Carmel Rivelli,2021,3,27
156945,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,92147.0,Married,Nova,,3086.72,Standard,Brice Smithee,2020,9,9
783363,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,92147.0,Married,Nova,,3086.72,Standard,Stefanie Perego,2020,9,30
443967,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,High School or Below,Rural,19464.0,Single,Nova,,3086.87,2021 Promotion,Deloras Allwood,2021,3,28
992985,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,High School or Below,Urban,19464.0,Single,Nova,,3086.87,Standard,Caroll Lakins,2017,12,5
737949,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,41273.0,Married,Nova,,3087.25,Standard,Valentine Onezne,2020,3,11
846046,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,41273.0,Married,Nova,,3087.25,Standard,Lincoln Zoltek,2016,2,4
379506,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Doctor,Urban,18558.0,Married,Nova,,3088.0,Standard,Kellee Leask,2017,5,18
423941,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0.0,Single,Nova,,3090.03,Standard,Dana Bertsch,2018,10,9
303396,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Urban,23970.0,Married,Nova,1/1/2020,3090.13,Standard,Sarah Dazi,2017,8,20
798954,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,31168.0,Married,Nova,,3092.63,Standard,Cassi Krakowski,2016,7,20
